"resultId"	"raceId"	"piloteId"	"constructorId"	"numb"	"grid"	"post"	"positionText"	"positionOrder"	"points"	"laps"	"temps"	"fastestLap"	"level"	"fastestLapTime"	"fastestLapSpeed"	"statusId"	"pilote_Id"	"statue_Id"	"circuits_Id"	"qualif_Id"	"standing_Id"
15836	641	288	1	10	8	3	3	3	"4.0"	64	"+1:35.8"	0	0			1	288	15836	15836	15836	15836
15837	641	304	1	9	10	4	4	4	"3.0"	63		0	0			11	304	15837	15837	15837	15837
15838	641	317	180	3	7	5	5	5	"2.0"	63		0	0			11	317	15838	15838	15838	15838
15839	641	327	25	12	3	6	6	6	"1.0"	62		0	0			12	327	15839	15839	15839	15839
15840	641	224	180	2	4	7	7	7	"0.0"	62		0	0			12	224	15840	15840	15840	15840
15841	641	235	6	4	12	8	8	8	"0.0"	62		0	0			12	235	15841	15841	15841	15841
15842	641	346	66	14	2	9	9	9	"0.0"	61		0	0			13	346	15842	15842	15842	15842
15843	641	278	82	20	5	10	10	10	"0.0"	61		0	0			13	278	15843	15843	15843	15843
15844	641	341	63	22	14	11	11	11	"0.0"	60		0	0			14	341	15844	15844	15844	15844
15845	641	337	66	31	19	12	12	12	"0.0"	60		0	0			14	337	15845	15845	15845	15845
15846	641	207	6	6	13	13	13	13	"0.0"	60		0	0			14	207	15846	15846	15846	15846
15847	641	320	66	15	16	14	14	14	"0.0"	59		0	0			15	320	15847	15847	15847	15847
15848	641	352	66	28	21	15	15	15	"0.0"	59		0	0			15	352	15848	15848	15848	15848
15849	641	330	200	18	20	16	16	16	"0.0"	57		0	0			17	330	15849	15849	15849	15849
15850	641	329	200	19	22	0	"N"	17	"0.0"	56		0	0			62	329	15850	15850	15850	15850
15851	641	353	180	35	25	0	"N"	18	"0.0"	55		0	0			62	353	15851	15851	15851	15851
15852	641	243	63	24	23	0	"R"	19	"0.0"	26		0	0			25	243	15852	15852	15852	15852
15853	641	306	82	21	11	0	"R"	20	"0.0"	15		0	0			3	306	15853	15853	15853	15853
15854	641	342	200	33	24	0	"R"	21	"0.0"	13		0	0			51	342	15854	15854	15854	15854
15855	641	223	6	5	18	0	"R"	22	"0.0"	7		0	0			3	223	15855	15855	15855	15855
15856	641	289	34	37	15	0	"R"	23	"0.0"	2		0	0			3	289	15856	15856	15856	15856
15857	641	314	34	8	17	0	"R"	24	"0.0"	1		0	0			80	314	15857	15857	15857	15857
15858	641	307	66	16	9	0	"R"	25	"0.0"	0		0	0			3	307	15858	15858	15858	15858
15859	641	354	34	26	0	0	"F"	26	"0.0"	0		0	0			81	354	15859	15859	15859	15859
15860	642	327	25	9	5	1	1	1	"9.0"	59	"43:52.0"	0	0			1	327	15860	15860	15860	15860
15861	642	346	66	14	6	2	2	2	"6.0"	59	"40.062"	0	0			1	346	15861	15861	15861	15861
15862	642	238	200	25	11	3	3	3	"4.0"	59	"44.07"	0	0			1	238	15862	15862	15862	15862
15863	642	307	66	16	12	4	4	4	"3.0"	59	"56.749"	0	0			1	307	15863	15863	15863	15863
15864	642	328	25	8	1	5	5	5	"2.0"	59	"+1:00.003"	0	0			1	328	15864	15864	15864	15864
15865	642	223	6	5	4	6	6	6	"1.0"	59	"+1:16.426"	0	0			1	223	15865	15865	15865	15865
15866	642	289	34	22	18	7	7	7	"0.0"	58		0	0			11	289	15866	15866	15866	15866
15867	642	306	82	12	10	8	8	8	"0.0"	58		0	0			11	306	15867	15867	15867	15867
15868	642	320	66	15	21	9	9	9	"0.0"	58		0	0			11	320	15868	15868	15868	15868
15869	642	322	1	31	22	10	10	10	"0.0"	58		0	0			11	322	15869	15869	15869	15869
15870	642	333	199	27	26	11	11	11	"0.0"	57		0	0			12	333	15870	15870	15870	15870
15871	642	278	82	11	8	12	12	12	"0.0"	57		0	0			12	278	15871	15871	15871	15871
15872	642	337	66	17	16	13	13	13	"0.0"	57		0	0			12	337	15872	15872	15872	15872
15873	642	355	66	28	24	14	14	14	"0.0"	56		0	0			13	355	15873	15873	15873	15873
15874	642	305	63	20	14	15	15	15	"0.0"	54		0	0			3	305	15874	15874	15874	15874
15875	642	347	1	29	28	16	16	16	"0.0"	54		0	0			60	347	15875	15875	15875	15875
15876	642	341	63	18	13	17	17	17	"0.0"	54		0	0			15	341	15876	15876	15876	15876
15877	642	342	200	33	25	0	"N"	18	"0.0"	52		0	0			62	342	15877	15877	15877	15877
15878	642	235	6	32	7	0	"R"	19	"0.0"	49		0	0			91	235	15878	15878	15878	15878
15879	642	224	180	2	2	0	"N"	20	"0.0"	49		0	0			62	224	15879	15879	15879	15879
15880	642	353	180	30	29	0	"N"	21	"0.0"	49		0	0			62	353	15880	15880	15880	15880
15881	642	304	1	7	3	0	"R"	22	"0.0"	47		0	0			3	304	15881	15881	15881	15881
15882	642	314	34	23	15	0	"R"	23	"0.0"	41		0	0			5	314	15882	15882	15882	15882
15883	642	354	34	24	27	0	"R"	24	"0.0"	30		0	0			22	354	15883	15883	15883	15883
15884	642	344	63	19	17	0	"R"	25	"0.0"	15		0	0			5	344	15884	15884	15884	15884
15885	642	280	200	21	20	0	"R"	26	"0.0"	23		0	0			5	280	15885	15885	15885	15885
15886	642	330	200	26	23	0	"R"	27	"0.0"	11		0	0			36	330	15886	15886	15886	15886
15887	642	317	180	3	9	0	"R"	28	"0.0"	5		0	0			23	317	15887	15887	15887	15887
15888	642	309	25	10	19	0	"R"	29	"0.0"	1		0	0			8	309	15888	15888	15888	15888
15889	643	356	34	12	3	1	1	1	"9.0"	80	"49:35.4"	0	0			1	356	15889	15889	15889	15889
15890	643	304	187	6	6	2	2	2	"6.0"	80	"8.1"	0	0			1	304	15890	15890	15890	15890
15891	643	328	37	1	1	3	3	3	"4.0"	80	"17.1"	0	0			1	328	15891	15891	15891	15891
15892	643	306	82	3	8	4	4	4	"3.0"	80	"+1:13.1"	0	0			1	306	15892	15892	15892	15892
15893	643	357	32	10	14	5	5	5	"2.0"	79		0	0			11	357	15893	15893	15893	15893
15894	643	289	32	11	19	6	6	6	"1.0"	79		0	0			11	289	15894	15894	15894	15894
15895	643	280	82	4	18	7	7	7	"0.0"	78		0	0			12	280	15895	15895	15895	15895
15896	643	340	32	23	22	8	8	8	"0.0"	78		0	0			12	340	15896	15896	15896	15896
15897	643	345	66	20	16	9	9	9	"0.0"	76		0	0			14	345	15897	15897	15897	15897
15898	643	346	37	16	9	10	10	10	"0.0"	75		0	0			15	346	15898	15898	15898	15898
15899	643	362	34	24	21	11	11	11	"0.0"	75		0	0			15	362	15899	15899	15899	15899
15900	643	293	32	25	13	12	12	12	"0.0"	73		0	0			5	293	15900	15900	15900	15900
15901	643	358	32	9	4	13	13	13	"0.0"	72		0	0			5	358	15901	15901	15901	15901
15902	643	235	6	17	5	0	"R"	14	"0.0"	60		0	0			5	235	15902	15902	15902	15902
15903	643	341	187	7	7	0	"R"	15	"0.0"	60		0	0			5	341	15903	15903	15903	15903
15904	643	352	66	21	23	0	"R"	16	"0.0"	58		0	0			5	352	15904	15904	15904	15904
15905	643	359	37	2	17	0	"R"	17	"0.0"	57		0	0			5	359	15905	15905	15905	15905
15906	643	360	187	5	10	0	"R"	18	"0.0"	39		0	0			5	360	15906	15906	15906	15906
15907	643	361	86	22	20	0	"R"	19	"0.0"	39		0	0			3	361	15907	15907	15907	15907
15908	643	207	37	8	11	0	"R"	20	"0.0"	26		0	0			25	207	15908	15908	15908	15908
15909	643	243	34	14	15	0	"R"	21	"0.0"	23		0	0			5	243	15909	15909	15909	15909
15910	643	262	66	19	12	0	"R"	22	"0.0"	22		0	0			6	262	15910	15910	15910	15910
15911	643	278	37	15	2	0	"R"	23	"0.0"	14		0	0			25	278	15911	15911	15911	15911
15912	644	328	37	1	3	1	1	1	"9.0"	90	"10:58.2"	0	0			1	328	15912	15912	15912	15912
15913	644	360	187	11	11	2	2	2	"6.0"	89		0	0			11	360	15913	15913	15913	15913
15914	644	207	37	18	16	3	3	3	"4.0"	89		0	0			11	207	15914	15914	15914	15914
